l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.565757	2.805130	0.735558	-0.071618	1.073238	0.455135	2.792430	-0.287688	-0.643293	0.552167	2.227482	2.512060	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083186	0.004294	0.063144	0.256922	0.001803	0.024344	0.031866	-0.177404	-0.287147	0.206675	0.000976	0.010432	-0.065098	-0.048096	-0.106467	-0.002596	0.001230	-0.107358	-0.080000	-0.123828	0.012535	0.007511	-0.019819	-0.123909	-0.019113	-0.011459	0.000291	-0.012208	-0.010732	-0.130912	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082217	0.005503	0.054095	0.246048	-0.015379	0.024785	0.031906	-0.190007	-0.301239	0.187575	0.001144	0.010698	-0.087120	-0.095191	-0.208858	0.000438	0.003729	-0.121706	-0.114434	-0.201870	0.010808	0.005827	-0.025641	-0.123224	-0.072756	-0.005002	0.010260	-0.027391	0.019007	-0.188069	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081974	0.006206	0.045378	0.234761	-0.046247	0.025964	0.032996	-0.206341	-0.317677	0.160685	-0.003375	0.004327	-0.034186	-0.064306	-0.200253	0.009466	0.007585	-0.072541	-0.086122	-0.154189	0.017425	0.003902	-0.013658	-0.110442	-0.040496	-0.005245	0.009907	-0.016732	0.065915	-0.174640	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.600727	2.724787	0.639383	-0.110962	0.977361	0.727015	4.579654	-0.424427	-0.563273	1.014310	1.341648	2.904729	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082217	0.005503	0.054095	0.246048	-0.015379	0.024785	0.031906	-0.190007	-0.301239	0.187575	0.001144	0.010698	-0.087120	-0.095191	-0.208858	0.000438	0.003729	-0.121706	-0.114434	-0.201870	0.010808	0.005827	-0.025641	-0.123224	-0.072756	-0.005002	0.010260	-0.027391	0.019007	-0.188069	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081974	0.006206	0.045378	0.234761	-0.046247	0.025964	0.032996	-0.206341	-0.317677	0.160685	-0.003375	0.004327	-0.034186	-0.064306	-0.200253	0.009466	0.007585	-0.072541	-0.086122	-0.154189	0.017425	0.003902	-0.013658	-0.110442	-0.040496	-0.005245	0.009907	-0.016732	0.065915	-0.174640	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081368	0.007097	0.043853	0.229208	-0.068876	0.026878	0.033739	-0.214697	-0.325593	0.144111	0.005595	0.003922	0.023103	-0.003988	-0.087026	-0.001147	0.000758	-0.036218	-0.004076	-0.072300	0.028005	0.001921	0.004189	-0.097968	0.024599	-0.010535	-0.000620	0.000021	0.107707	-0.119862	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.430194	2.730976	0.561513	-0.491264	0.582660	1.137174	4.580326	-0.365557	-0.255604	1.314810	0.610712	1.882221	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081974	0.006206	0.045378	0.234761	-0.046247	0.025964	0.032996	-0.206341	-0.317677	0.160685	-0.003375	0.004327	-0.034186	-0.064306	-0.200253	0.009466	0.007585	-0.072541	-0.086122	-0.154189	0.017425	0.003902	-0.013658	-0.110442	-0.040496	-0.005245	0.009907	-0.016732	0.065915	-0.174640	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081368	0.007097	0.043853	0.229208	-0.068876	0.026878	0.033739	-0.214697	-0.325593	0.144111	0.005595	0.003922	0.023103	-0.003988	-0.087026	-0.001147	0.000758	-0.036218	-0.004076	-0.072300	0.028005	0.001921	0.004189	-0.097968	0.024599	-0.010535	-0.000620	0.000021	0.107707	-0.119862	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080544	0.008027	0.051133	0.227782	-0.077400	0.026916	0.033549	-0.218016	-0.323857	0.139681	0.001257	0.003649	0.036160	-0.014706	0.024100	0.000234	-0.001902	-0.006414	0.047051	0.013359	0.036590	-0.000641	0.011292	-0.085843	0.100518	-0.016818	-0.008718	0.018267	0.125714	-0.072687	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.225895	2.739484	0.435705	-0.422445	0.538890	0.752968	3.737315	-0.237047	-0.287471	1.348178	-0.267727	1.080043	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081368	0.007097	0.043853	0.229208	-0.068876	0.026878	0.033739	-0.214697	-0.325593	0.144111	0.005595	0.003922	0.023103	-0.003988	-0.087026	-0.001147	0.000758	-0.036218	-0.004076	-0.072300	0.028005	0.001921	0.004189	-0.097968	0.024599	-0.010535	-0.000620	0.000021	0.107707	-0.119862	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080544	0.008027	0.051133	0.227782	-0.077400	0.026916	0.033549	-0.218016	-0.323857	0.139681	0.001257	0.003649	0.036160	-0.014706	0.024100	0.000234	-0.001902	-0.006414	0.047051	0.013359	0.036590	-0.000641	0.011292	-0.085843	0.100518	-0.016818	-0.008718	0.018267	0.125714	-0.072687	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080380	0.008318	0.054309	0.227764	-0.077651	0.026923	0.033438	-0.218777	-0.319656	0.139692	0.000824	0.001528	0.030137	0.008649	0.046379	0.000372	-0.002982	-0.004131	0.044487	0.027159	0.045697	-0.009044	0.017736	-0.067048	0.176399	-0.022862	-0.012828	0.040738	0.131597	-0.041618	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.160378	2.673746	0.029438	0.096045	0.794626	-0.008384	0.989846	-0.177449	-0.529627	1.312408	-0.684712	3.163172	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080544	0.008027	0.051133	0.227782	-0.077400	0.026916	0.033549	-0.218016	-0.323857	0.139681	0.001257	0.003649	0.036160	-0.014706	0.024100	0.000234	-0.001902	-0.006414	0.047051	0.013359	0.036590	-0.000641	0.011292	-0.085843	0.100518	-0.016818	-0.008718	0.018267	0.125714	-0.072687	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080380	0.008318	0.054309	0.227764	-0.077651	0.026923	0.033438	-0.218777	-0.319656	0.139692	0.000824	0.001528	0.030137	0.008649	0.046379	0.000372	-0.002982	-0.004131	0.044487	0.027159	0.045697	-0.009044	0.017736	-0.067048	0.176399	-0.022862	-0.012828	0.040738	0.131597	-0.041618	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081074	0.007229	0.062288	0.234618	-0.057296	0.026658	0.031776	-0.210641	-0.310383	0.149218	-0.000965	-0.008455	0.059546	0.091246	0.248214	-0.002057	-0.012977	0.044952	0.083314	0.072509	0.055163	-0.016460	0.020607	-0.058743	0.231287	-0.027369	-0.016953	0.059745	0.116934	-0.029400	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.003040	2.533373	-0.354626	0.154771	0.417868	-0.143227	-1.366948	-0.014604	-0.789939	0.964909	-0.575184	5.371333	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080380	0.008318	0.054309	0.227764	-0.077651	0.026923	0.033438	-0.218777	-0.319656	0.139692	0.000824	0.001528	0.030137	0.008649	0.046379	0.000372	-0.002982	-0.004131	0.044487	0.027159	0.045697	-0.009044	0.017736	-0.067048	0.176399	-0.022862	-0.012828	0.040738	0.131597	-0.041618	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081074	0.007229	0.062288	0.234618	-0.057296	0.026658	0.031776	-0.210641	-0.310383	0.149218	-0.000965	-0.008455	0.059546	0.091246	0.248214	-0.002057	-0.012977	0.044952	0.083314	0.072509	0.055163	-0.016460	0.020607	-0.058743	0.231287	-0.027369	-0.016953	0.059745	0.116934	-0.029400	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078644	0.006349	0.068245	0.241151	-0.027126	0.025951	0.030272	-0.205985	-0.299828	0.160211	0.033753	-0.009686	0.041898	0.060771	0.244668	-0.002648	-0.016768	0.050209	0.064863	0.101820	0.052978	-0.014782	0.021250	-0.065345	0.209339	-0.028136	-0.019849	0.065990	0.100692	-0.014119	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.295433	2.553538	-0.745130	0.375005	0.061369	-0.845477	-2.560234	0.057719	0.172986	-0.007390	-1.133188	3.858050	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081074	0.007229	0.062288	0.234618	-0.057296	0.026658	0.031776	-0.210641	-0.310383	0.149218	-0.000965	-0.008455	0.059546	0.091246	0.248214	-0.002057	-0.012977	0.044952	0.083314	0.072509	0.055163	-0.016460	0.020607	-0.058743	0.231287	-0.027369	-0.016953	0.059745	0.116934	-0.029400	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078644	0.006349	0.068245	0.241151	-0.027126	0.025951	0.030272	-0.205985	-0.299828	0.160211	0.033753	-0.009686	0.041898	0.060771	0.244668	-0.002648	-0.016768	0.050209	0.064863	0.101820	0.052978	-0.014782	0.021250	-0.065345	0.209339	-0.028136	-0.019849	0.065990	0.100692	-0.014119	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073457	0.005526	0.072975	0.247255	0.007528	0.024695	0.027039	-0.198099	-0.289163	0.174090	0.034433	-0.004924	0.024779	0.021432	0.173823	-0.020505	-0.028663	0.080048	0.083607	0.180127	0.041312	-0.011132	0.024154	-0.074066	0.149713	-0.027146	-0.031046	0.075730	0.079519	0.070125	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.727872	2.618282	-0.804266	0.791182	-1.444489	-1.230251	-3.877888	0.327251	0.756084	-2.058010	-3.093076	-3.311552	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078644	0.006349	0.068245	0.241151	-0.027126	0.025951	0.030272	-0.205985	-0.299828	0.160211	0.033753	-0.009686	0.041898	0.060771	0.244668	-0.002648	-0.016768	0.050209	0.064863	0.101820	0.052978	-0.014782	0.021250	-0.065345	0.209339	-0.028136	-0.019849	0.065990	0.100692	-0.014119	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073457	0.005526	0.072975	0.247255	0.007528	0.024695	0.027039	-0.198099	-0.289163	0.174090	0.034433	-0.004924	0.024779	0.021432	0.173823	-0.020505	-0.028663	0.080048	0.083607	0.180127	0.041312	-0.011132	0.024154	-0.074066	0.149713	-0.027146	-0.031046	0.075730	0.079519	0.070125	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066312	0.004748	0.077798	0.248549	0.029823	0.022626	0.022620	-0.186125	-0.278960	0.208079	0.030313	-0.002935	-0.001361	-0.001695	0.125212	-0.018103	-0.024735	0.050578	0.079549	0.173650	0.025345	-0.005914	0.020057	-0.085371	0.097103	-0.024394	-0.024579	0.063669	0.055898	0.081820	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.850344	2.955371	-0.787341	0.628202	-3.584286	-2.798088	-8.518743	0.906649	1.381205	-5.000152	-3.669364	-9.690076	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073457	0.005526	0.072975	0.247255	0.007528	0.024695	0.027039	-0.198099	-0.289163	0.174090	0.034433	-0.004924	0.024779	0.021432	0.173823	-0.020505	-0.028663	0.080048	0.083607	0.180127	0.041312	-0.011132	0.024154	-0.074066	0.149713	-0.027146	-0.031046	0.075730	0.079519	0.070125	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066312	0.004748	0.077798	0.248549	0.029823	0.022626	0.022620	-0.186125	-0.278960	0.208079	0.030313	-0.002935	-0.001361	-0.001695	0.125212	-0.018103	-0.024735	0.050578	0.079549	0.173650	0.025345	-0.005914	0.020057	-0.085371	0.097103	-0.024394	-0.024579	0.063669	0.055898	0.081820	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062048	0.005150	0.075031	0.248056	0.043273	0.021146	0.019248	-0.181307	-0.271564	0.230531	0.007917	0.009361	-0.047944	-0.025295	-0.025865	-0.010883	-0.006196	-0.024255	-0.039155	0.017365	0.008483	0.006077	0.000200	-0.104148	0.022914	-0.017788	-0.009365	0.026617	0.000055	0.007498	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.933026	3.185378	-0.667139	0.400203	-2.783952	-2.024705	-6.376245	0.183207	1.444777	-5.377110	-1.929925	-10.439659	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066312	0.004748	0.077798	0.248549	0.029823	0.022626	0.022620	-0.186125	-0.278960	0.208079	0.030313	-0.002935	-0.001361	-0.001695	0.125212	-0.018103	-0.024735	0.050578	0.079549	0.173650	0.025345	-0.005914	0.020057	-0.085371	0.097103	-0.024394	-0.024579	0.063669	0.055898	0.081820	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062048	0.005150	0.075031	0.248056	0.043273	0.021146	0.019248	-0.181307	-0.271564	0.230531	0.007917	0.009361	-0.047944	-0.025295	-0.025865	-0.010883	-0.006196	-0.024255	-0.039155	0.017365	0.008483	0.006077	0.000200	-0.104148	0.022914	-0.017788	-0.009365	0.026617	0.000055	0.007498	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060832	0.005763	0.072975	0.246867	0.042691	0.020511	0.018348	-0.181652	-0.273308	0.234973	0.009516	0.006287	-0.030967	-0.030447	-0.049348	-0.008068	-0.002830	-0.004519	-0.036718	-0.001055	-0.006674	0.016587	-0.061211	-0.152505	-0.127346	-0.001099	0.015993	-0.061576	-0.063174	-0.168526	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.180189	3.101034	0.685719	-1.441363	1.603360	-0.544507	6.677475	-0.272618	-1.828476	0.227104	2.697821	-7.905902	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062048	0.005150	0.075031	0.248056	0.043273	0.021146	0.019248	-0.181307	-0.271564	0.230531	0.007917	0.009361	-0.047944	-0.025295	-0.025865	-0.010883	-0.006196	-0.024255	-0.039155	0.017365	0.008483	0.006077	0.000200	-0.104148	0.022914	-0.017788	-0.009365	0.026617	0.000055	0.007498	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060832	0.005763	0.072975	0.246867	0.042691	0.020511	0.018348	-0.181652	-0.273308	0.234973	0.009516	0.006287	-0.030967	-0.030447	-0.049348	-0.008068	-0.002830	-0.004519	-0.036718	-0.001055	-0.006674	0.016587	-0.061211	-0.152505	-0.127346	-0.001099	0.015993	-0.061576	-0.063174	-0.168526	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061049	0.007073	0.056037	0.241759	0.028107	0.021256	0.019218	-0.200841	-0.282187	0.215433	-0.022429	0.014238	-0.262376	-0.101103	-0.277126	0.018386	0.026122	-0.361629	-0.171523	-0.451315	-0.019742	0.023246	-0.099710	-0.187714	-0.239732	0.001804	0.043893	-0.149461	-0.092726	-0.356871	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.273463	2.979087	1.175703	-1.147422	2.211156	0.428959	7.239391	0.540774	-2.979133	1.709896	5.706386	1.860048	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060832	0.005763	0.072975	0.246867	0.042691	0.020511	0.018348	-0.181652	-0.273308	0.234973	0.009516	0.006287	-0.030967	-0.030447	-0.049348	-0.008068	-0.002830	-0.004519	-0.036718	-0.001055	-0.006674	0.016587	-0.061211	-0.152505	-0.127346	-0.001099	0.015993	-0.061576	-0.063174	-0.168526	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061049	0.007073	0.056037	0.241759	0.028107	0.021256	0.019218	-0.200841	-0.282187	0.215433	-0.022429	0.014238	-0.262376	-0.101103	-0.277126	0.018386	0.026122	-0.361629	-0.171523	-0.451315	-0.019742	0.023246	-0.099710	-0.187714	-0.239732	0.001804	0.043893	-0.149461	-0.092726	-0.356871	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063976	0.007335	0.024877	0.216479	-0.021314	0.023077	0.019392	-0.235432	-0.314254	0.151716	-0.024926	0.015033	-0.166172	-0.242520	-0.414713	-0.004792	0.029017	-0.346391	-0.304698	-0.484825	-0.010618	0.009960	-0.054062	-0.167354	-0.129974	-0.002481	0.027196	-0.112819	-0.036281	-0.364592	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.768996	2.786398	0.657302	0.818265	0.848536	-1.276172	5.775427	-0.326831	-0.986372	1.127214	4.263807	6.754467	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061049	0.007073	0.056037	0.241759	0.028107	0.021256	0.019218	-0.200841	-0.282187	0.215433	-0.022429	0.014238	-0.262376	-0.101103	-0.277126	0.018386	0.026122	-0.361629	-0.171523	-0.451315	-0.019742	0.023246	-0.099710	-0.187714	-0.239732	0.001804	0.043893	-0.149461	-0.092726	-0.356871	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063976	0.007335	0.024877	0.216479	-0.021314	0.023077	0.019392	-0.235432	-0.314254	0.151716	-0.024926	0.015033	-0.166172	-0.242520	-0.414713	-0.004792	0.029017	-0.346391	-0.304698	-0.484825	-0.010618	0.009960	-0.054062	-0.167354	-0.129974	-0.002481	0.027196	-0.112819	-0.036281	-0.364592	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065555	0.011047	0.009800	0.189516	-0.066870	0.024629	0.027303	-0.271963	-0.358206	0.095280	0.002393	0.008250	-0.022550	-0.074503	-0.162911	0.011386	-0.013732	-0.170037	-0.164472	-0.355919	0.009653	-0.011995	-0.003830	-0.133572	0.030681	0.004565	-0.028080	-0.049102	0.098396	-0.278582	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.777339	2.847157	0.553404	0.452480	0.395458	0.268899	4.515443	-0.462340	0.160248	1.597542	1.141393	3.170875	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063976	0.007335	0.024877	0.216479	-0.021314	0.023077	0.019392	-0.235432	-0.314254	0.151716	-0.024926	0.015033	-0.166172	-0.242520	-0.414713	-0.004792	0.029017	-0.346391	-0.304698	-0.484825	-0.010618	0.009960	-0.054062	-0.167354	-0.129974	-0.002481	0.027196	-0.112819	-0.036281	-0.364592	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065555	0.011047	0.009800	0.189516	-0.066870	0.024629	0.027303	-0.271963	-0.358206	0.095280	0.002393	0.008250	-0.022550	-0.074503	-0.162911	0.011386	-0.013732	-0.170037	-0.164472	-0.355919	0.009653	-0.011995	-0.003830	-0.133572	0.030681	0.004565	-0.028080	-0.049102	0.098396	-0.278582	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065725	0.011725	0.012068	0.182233	-0.084778	0.026902	0.025452	-0.279269	-0.366996	0.060704	-0.005344	0.003035	0.055324	-0.040253	0.018605	0.021378	-0.032198	-0.152401	-0.150449	-0.228918	0.017547	-0.003057	0.003874	-0.141285	0.116456	-0.001548	-0.037819	-0.028549	0.157291	-0.164635	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.590332	2.963522	0.611263	-0.030603	0.245090	1.593477	4.495695	-0.301594	0.915046	2.081054	-0.796215	-0.778921	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065555	0.011047	0.009800	0.189516	-0.066870	0.024629	0.027303	-0.271963	-0.358206	0.095280	0.002393	0.008250	-0.022550	-0.074503	-0.162911	0.011386	-0.013732	-0.170037	-0.164472	-0.355919	0.009653	-0.011995	-0.003830	-0.133572	0.030681	0.004565	-0.028080	-0.049102	0.098396	-0.278582	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065725	0.011725	0.012068	0.182233	-0.084778	0.026902	0.025452	-0.279269	-0.366996	0.060704	-0.005344	0.003035	0.055324	-0.040253	0.018605	0.021378	-0.032198	-0.152401	-0.150449	-0.228918	0.017547	-0.003057	0.003874	-0.141285	0.116456	-0.001548	-0.037819	-0.028549	0.157291	-0.164635	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067432	0.012709	0.021657	0.176269	-0.082010	0.029102	0.021899	-0.296313	-0.379126	0.029216	-0.008212	0.006585	0.065554	-0.065094	0.135862	0.001789	-0.023576	-0.028152	0.027529	-0.016959	0.028451	0.003479	0.000856	-0.130852	0.188731	-0.011432	-0.031603	0.015044	0.188389	-0.080450	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.561790	2.917239	0.430030	-0.253456	0.006507	1.506429	2.420220	0.065103	0.531024	2.139554	-1.009333	-1.753861	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065725	0.011725	0.012068	0.182233	-0.084778	0.026902	0.025452	-0.279269	-0.366996	0.060704	-0.005344	0.003035	0.055324	-0.040253	0.018605	0.021378	-0.032198	-0.152401	-0.150449	-0.228918	0.017547	-0.003057	0.003874	-0.141285	0.116456	-0.001548	-0.037819	-0.028549	0.157291	-0.164635	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067432	0.012709	0.021657	0.176269	-0.082010	0.029102	0.021899	-0.296313	-0.379126	0.029216	-0.008212	0.006585	0.065554	-0.065094	0.135862	0.001789	-0.023576	-0.028152	0.027529	-0.016959	0.028451	0.003479	0.000856	-0.130852	0.188731	-0.011432	-0.031603	0.015044	0.188389	-0.080450	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068403	0.014004	0.028567	0.165989	-0.053491	0.030050	0.019145	-0.299261	-0.365824	0.025512	-0.006056	0.006242	0.025050	-0.079443	0.260652	0.008205	-0.008057	0.009748	0.114072	0.016450	0.038860	0.001711	-0.002270	-0.095969	0.229625	-0.017037	-0.014721	0.050123	0.162794	-0.088772	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
