C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.461294	0.244532	-1.320127	1.319435	-0.992301	-0.549831	-0.218645	1.225570	-1.367808	1.146413	0.457445	0.249162	-1.329802	1.402493	-1.050527	-0.543848	-0.219549	1.216642	-1.417696	1.171954	-0.037609	-0.013274	0.176893	0.061657	-0.109828	-0.017924	0.002535	-0.017789	-0.007646	0.160056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.461899	0.244458	-1.317123	1.318316	-0.991197	-0.550476	-0.218195	1.227073	-1.369282	1.143505	0.456725	0.249162	-1.327250	1.404458	-1.051101	-0.543878	-0.219532	1.216397	-1.417581	1.173802	-0.101471	-0.019939	0.115399	0.114344	-0.091244	-0.033199	0.004906	-0.015737	0.020173	0.057881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.462512	0.244553	-1.315878	1.320673	-0.992406	-0.550205	-0.218694	1.228345	-1.368362	1.142972	0.456436	0.249170	-1.325504	1.406256	-1.051482	-0.543884	-0.219529	1.216323	-1.417703	1.174632	-0.006657	-0.001994	0.130187	0.140551	-0.064959	-0.055664	-0.000673	-0.036470	-0.057306	-0.046556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.462807	0.244940	-1.314316	1.322652	-0.998113	-0.550488	-0.218788	1.229708	-1.366333	1.151650	0.456329	0.249171	-1.323531	1.408434	-1.051849	-0.543861	-0.219545	1.216357	-1.417849	1.174798	-0.011135	-0.001363	0.061874	0.118744	-0.062330	0.039799	0.001096	0.094063	0.022186	-0.057000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.463024	0.245030	-1.313152	1.323001	-0.998407	-0.550859	-0.217814	1.230126	-1.366374	1.158646	0.456332	0.249172	-1.321924	1.410493	-1.052359	-0.543881	-0.219572	1.216485	-1.417805	1.175583	-0.001113	0.003353	0.062021	0.074688	-0.079515	-0.037896	-0.006870	-0.042938	-0.025698	0.123416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.463192	0.244764	-1.312415	1.324110	-0.996167	-0.551035	-0.216790	1.231354	-1.366701	1.162835	0.456381	0.249180	-1.320464	1.412455	-1.054036	-0.543933	-0.219561	1.216826	-1.417457	1.177727	0.048744	0.020110	0.103912	0.070282	-0.137068	-0.111968	-0.018135	0.055030	-0.030487	0.197292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.463823	0.244195	-1.310801	1.323697	-0.993614	-0.551617	-0.216788	1.232644	-1.370647	1.163934	0.456367	0.249173	-1.319033	1.414496	-1.055389	-0.543919	-0.219527	1.216966	-1.417388	1.180312	0.001385	0.000848	0.073205	0.157082	-0.107927	-0.039114	0.001676	-0.050331	-0.006538	0.169783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464603	0.244230	-1.310355	1.324550	-0.993168	-0.551796	-0.216874	1.232370	-1.372592	1.164901	0.456364	0.249164	-1.317972	1.417133	-1.056145	-0.543916	-0.219439	1.217188	-1.417689	1.182865	-0.034758	-0.013874	0.073623	0.120397	-0.021262	0.003068	0.001331	-0.057378	-0.046019	0.149584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464921	0.244705	-1.309337	1.325157	-0.996063	-0.552022	-0.216906	1.232042	-1.373519	1.169958	0.456363	0.249170	-1.317032	1.419406	-1.056562	-0.543964	-0.219365	1.217233	-1.418282	1.185193	-0.059310	-0.000224	0.070176	0.169073	-0.068429	-0.045058	0.001296	-0.033655	-0.081374	0.112668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464697	0.245789	-1.308231	1.326300	-1.000019	-0.552155	-0.216345	1.231636	-1.374517	1.176056	0.456436	0.249171	-1.316239	1.421969	-1.056985	-0.543974	-0.219294	1.217145	-1.419079	1.188131	-0.019890	-0.017471	0.069831	0.093679	-0.076636	-0.021954	-0.008013	-0.069669	-0.050013	0.241583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464459	0.245921	-1.307835	1.327305	-1.003653	-0.551939	-0.215076	1.231206	-1.375680	1.182483	0.456499	0.249164	-1.315838	1.423911	-1.057869	-0.543952	-0.219182	1.217127	-1.419263	1.191287	0.053845	-0.007563	-0.006975	0.047754	-0.140270	0.011763	0.002688	0.006992	0.022916	0.285881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464132	0.245523	-1.307434	1.327807	-1.005925	-0.551210	-0.213979	1.230583	-1.379027	1.186543	0.456560	0.249154	-1.315563	1.426262	-1.060009	-0.544020	-0.218829	1.217124	-1.419082	1.196619	0.033302	-0.012388	-0.056532	0.109464	-0.150123	-0.089554	0.031676	-0.044666	0.023229	0.318228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464482	0.244842	-1.307184	1.330445	-1.005547	-0.550604	-0.213929	1.230704	-1.381531	1.188749	0.456621	0.249136	-1.315315	1.428453	-1.062594	-0.543985	-0.218484	1.217074	-1.419288	1.200303	-0.069952	-0.000076	0.004816	0.112146	-0.276735	-0.047341	0.006657	-0.039363	-0.018615	0.272607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.465099	0.244814	-1.306008	1.333647	-1.007461	-0.550657	-0.214672	1.230747	-1.382409	1.192005	0.456803	0.249092	-1.314950	1.430879	-1.066213	-0.543954	-0.218261	1.216919	-1.419620	1.204481	-0.003506	-0.003497	0.021419	0.171738	-0.331272	0.002245	0.006482	-0.035343	-0.005351	0.152888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.465480	0.245443	-1.303843	1.335285	-1.012744	-0.551329	-0.214963	1.230133	-1.382189	1.198202	0.456960	0.249035	-1.314513	1.432914	-1.069820	-0.543923	-0.218192	1.216743	-1.420001	1.206601	-0.000351	-0.011982	0.047507	0.156759	-0.357663	0.042100	-0.012147	-0.052389	-0.101734	0.207219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.466128	0.245417	-1.301736	1.337995	-1.015469	-0.551491	-0.214937	1.230906	-1.383493	1.201463	0.457040	0.248983	-1.313651	1.436133	-1.073208	-0.543990	-0.218179	1.216610	-1.420053	1.209521	-0.007014	-0.030278	0.057095	0.134323	-0.220717	-0.030686	0.001112	-0.029666	0.003785	0.177755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.467598	0.245098	-1.299275	1.340605	-1.013719	-0.551678	-0.215048	1.232435	-1.386058	1.198737	0.457080	0.248980	-1.312436	1.438109	-1.076163	-0.544028	-0.218160	1.216390	-1.419918	1.212941	-0.042577	-0.015823	0.145295	0.132080	-0.224470	-0.048434	0.003601	-0.016925	0.035275	0.220174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.468317	0.244608	-1.297642	1.342944	-1.014159	-0.551387	-0.215356	1.232287	-1.387117	1.199350	0.457234	0.248956	-1.310982	1.440831	-1.078450	-0.543987	-0.218164	1.216225	-1.419988	1.216508	0.002722	0.000744	0.031978	0.145814	-0.109688	-0.004843	-0.000803	0.019245	0.000038	0.123217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.468671	0.244743	-1.295764	1.345139	-1.016291	-0.551272	-0.215884	1.233278	-1.387108	1.205480	0.457434	0.248894	-1.309964	1.443048	-1.079829	-0.543978	-0.218181	1.215974	-1.420341	1.218627	-0.003217	-0.009231	0.086949	0.175104	-0.098210	-0.038870	0.005736	-0.008544	0.020942	0.110031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.468512	0.244981	-1.294343	1.346556	-1.019168	-0.551244	-0.216192	1.232716	-1.387587	1.214971	0.457813	0.248793	-1.308621	1.445308	-1.080759	-0.543952	-0.218217	1.215705	-1.420461	1.222129	-0.007301	-0.019535	0.078488	0.139648	-0.128468	-0.003887	0.011042	-0.032261	-0.032802	0.248298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.468403	0.244959	-1.293791	1.347588	-1.018225	-0.550886	-0.215262	1.231778	-1.389162	1.218579	0.458228	0.248660	-1.307214	1.446681	-1.081963	-0.543947	-0.218256	1.215506	-1.420412	1.225228	0.016718	-0.022891	0.077641	0.041882	-0.128005	-0.003878	-0.012854	-0.031143	0.035106	0.304000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.468305	0.244760	-1.293705	1.347400	-1.018202	-0.550283	-0.214700	1.230229	-1.392769	1.216316	0.458724	0.248431	-1.306253	1.448071	-1.083730	-0.543946	-0.218256	1.215103	-1.420281	1.230162	0.029589	-0.024390	0.032192	0.060022	-0.152386	-0.035284	-0.014081	-0.048480	-0.038365	0.313060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.467943	0.244869	-1.294531	1.347217	-1.022819	-0.549315	-0.215066	1.227784	-1.395340	1.211615	0.458992	0.248183	-1.305480	1.449221	-1.085586	-0.543898	-0.218240	1.214368	-1.420473	1.233935	-0.024958	-0.015234	0.045095	0.040899	-0.238575	0.045326	-0.000245	-0.074641	-0.112015	0.244174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.467932	0.245064	-1.294689	1.347576	-1.030353	-0.548171	-0.215573	1.226098	-1.394550	1.208888	0.459143	0.247956	-1.304574	1.449693	-1.088550	-0.543864	-0.218237	1.213421	-1.421650	1.236677	-0.005985	-0.024788	0.028937	-0.006379	-0.208808	-0.033853	-0.011657	-0.080746	-0.094953	0.031397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.469139	0.244934	-1.292956	1.347982	-1.034356	-0.547672	-0.215695	1.226669	-1.392669	1.206422	0.459221	0.247895	-1.303957	1.449836	-1.090064	-0.543784	-0.218236	1.212626	-1.423073	1.237686	-0.028516	-0.023417	0.030811	-0.052982	-0.258176	-0.038282	-0.013961	-0.077867	-0.117674	0.027567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.470609	0.244021	-1.290448	1.349744	-1.034819	-0.547678	-0.216126	1.228639	-1.389397	1.210671	0.459528	0.247882	-1.302961	1.449792	-1.095092	-0.543696	-0.218244	1.211086	-1.424666	1.238130	0.018086	0.018596	0.030998	-0.047174	-0.252644	-0.042214	-0.013028	-0.039193	-0.151353	0.055101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.472255	0.243796	-1.287753	1.350868	-1.031045	-0.548307	-0.216545	1.231109	-1.388533	1.215498	0.459783	0.247872	-1.300992	1.449832	-1.098764	-0.543605	-0.218237	1.210439	-1.425663	1.238824	-0.033088	0.006512	0.121747	-0.036124	-0.210215	-0.004221	-0.002466	-0.052774	-0.077949	0.127647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.475754	0.242916	-1.283897	1.352269	-1.020067	-0.549469	-0.217814	1.235139	-1.389331	1.219323	0.459883	0.247870	-1.299629	1.449840	-1.100758	-0.543563	-0.218228	1.210091	-1.426323	1.239933	-0.027736	0.005304	0.109884	-0.031529	-0.143159	-0.000422	-0.009552	-0.040174	0.009653	0.026723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476846	0.242973	-1.282610	1.351775	-1.017869	-0.549758	-0.218679	1.235939	-1.389965	1.221747	0.460266	0.247853	-1.298145	1.449890	-1.101375	-0.543579	-0.218258	1.210094	-1.426819	1.241754	0.039102	-0.007612	0.105209	-0.013622	-0.059681	-0.010511	-0.012587	-0.007507	-0.054869	0.114341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476948	0.244004	-1.281932	1.349578	-1.021236	-0.549560	-0.219469	1.235715	-1.392690	1.228684	0.460682	0.247826	-1.295934	1.450021	-1.100796	-0.543582	-0.218345	1.210119	-1.427233	1.244226	0.010889	-0.012393	0.052396	-0.029279	0.056845	-0.035947	-0.026849	-0.025178	-0.040383	0.119613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476053	0.245383	-1.282307	1.347092	-1.030097	-0.548776	-0.219707	1.233870	-1.397768	1.234193	0.461129	0.247820	-1.294668	1.450047	-1.100365	-0.543558	-0.218403	1.210124	-1.427631	1.246950	-0.012870	-0.008219	0.047115	-0.002928	-0.022233	0.041770	0.004294	0.000972	0.002941	0.287642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.474307	0.246899	-1.285347	1.345197	-1.040498	-0.546866	-0.217844	1.228256	-1.402870	1.234090	0.461775	0.247827	-1.293954	1.450004	-1.100739	-0.543578	-0.218463	1.210101	-1.427953	1.250791	0.051058	-0.005475	0.001222	-0.031699	-0.085974	-0.044678	-0.011203	-0.041778	-0.041581	0.266059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.472745	0.247958	-1.288816	1.344661	-1.051487	-0.544460	-0.215605	1.221972	-1.408474	1.225309	0.462260	0.247972	-1.293482	1.449892	-1.105133	-0.543451	-0.218374	1.208845	-1.431636	1.256002	-0.036828	0.007157	-0.042910	-0.087907	-0.342844	-0.035343	0.025711	-0.131279	-0.290753	-0.018277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.472507	0.247919	-1.292463	1.345751	-1.061861	-0.542166	-0.214332	1.215329	-1.411343	1.210073	0.462260	0.247972	-1.293482	1.449892	-1.105133	-0.543451	-0.218374	1.208845	-1.431636	1.256002	-0.036828	0.007157	-0.042910	-0.087907	-0.342844	-0.035343	0.025711	-0.131279	-0.290753	-0.018277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.474021	0.247606	-1.292282	1.347710	-1.065585	-0.541263	-0.214183	1.213298	-1.408402	1.199490	0.462292	0.248027	-1.293935	1.449852	-1.108769	-0.543265	-0.218263	1.206258	-1.435854	1.255340	0.013765	-0.008590	-0.025229	-0.001811	-0.334393	-0.007024	0.008387	-0.236464	-0.398976	-0.225164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476612	0.246154	-1.288744	1.351221	-1.064571	-0.541479	-0.214968	1.214909	-1.401259	1.203726	0.462250	0.248054	-1.294268	1.449771	-1.110708	-0.543131	-0.218201	1.204675	-1.438903	1.254092	-0.019561	-0.010165	-0.103722	-0.031588	-0.357975	0.030704	-0.016609	-0.159742	-0.350475	-0.193508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.480172	0.243489	-1.282700	1.355368	-1.055797	-0.543914	-0.217637	1.220862	-1.394553	1.223987	0.462388	0.248100	-1.293995	1.449876	-1.119456	-0.542353	-0.218108	1.201426	-1.444893	1.250983	-0.061280	-0.001016	0.007076	-0.027586	-0.360333	0.079842	0.016950	-0.124153	-0.258384	-0.040289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.484418	0.238906	-1.274522	1.359032	-1.034231	-0.548314	-0.221654	1.230229	-1.390132	1.260249	0.462488	0.248109	-1.293674	1.449897	-1.122611	-0.541931	-0.218097	1.199976	-1.446091	1.250362	-0.027066	-0.000102	0.014666	-0.006248	-0.182598	0.056839	0.001695	-0.106635	-0.249175	-0.024967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.485705	0.238627	-1.271114	1.359970	-1.022912	-0.549779	-0.222601	1.233173	-1.391739	1.269162	0.463356	0.247966	-1.291453	1.450580	-1.122346	-0.541556	-0.218200	1.199638	-1.447130	1.250455	0.004273	-0.036070	0.245741	0.111043	0.177160	-0.018744	-0.033564	0.114963	0.201909	0.123130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.485688	0.242837	-1.271400	1.355636	-1.003529	-0.551045	-0.222923	1.228226	-1.417044	1.259644	0.464790	0.247727	-1.290306	1.451540	-1.120548	-0.541723	-0.218536	1.200394	-1.444672	1.253697	0.133033	-0.022218	0.258379	0.091366	0.213135	-0.036771	-0.020805	-0.009441	0.138838	0.602061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.485688	0.242837	-1.271400	1.355636	-1.003529	-0.551045	-0.222923	1.228226	-1.417044	1.259644	0.464790	0.247727	-1.290306	1.451540	-1.120548	-0.541723	-0.218536	1.200394	-1.444672	1.253697	0.133033	-0.022218	0.258379	0.091366	0.213135	-0.036771	-0.020805	-0.009441	0.138838	0.602061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476388	0.255700	-1.288017	1.342039	-1.081586	-0.542210	-0.219194	1.198355	-1.442366	1.208897	0.467504	0.247199	-1.283294	1.456676	-1.107529	-0.542359	-0.219062	1.200867	-1.444499	1.268986	0.009356	0.002104	0.055277	0.103160	0.177311	-0.014326	-0.019866	-0.041621	-0.083759	0.059761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.473828	0.257636	-1.294147	1.339468	-1.110289	-0.538299	-0.214023	1.187952	-1.440291	1.188344	0.468091	0.247250	-1.283343	1.457509	-1.106170	-0.542272	-0.219322	1.200131	-1.444558	1.271725	-0.033961	0.023475	-0.130568	0.010316	-0.421963	0.033464	-0.022924	-0.063486	-0.085148	0.072279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476927	0.255177	-1.296558	1.341887	-1.109790	-0.537058	-0.211010	1.183217	-1.430672	1.166946	0.468063	0.248052	-1.285897	1.455349	-1.114186	-0.541357	-0.219107	1.193925	-1.448302	1.267184	-0.052251	0.054692	-0.285248	-0.330483	-0.949501	0.066160	0.018645	-0.613545	-0.451698	-0.774450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.484668	0.250834	-1.291131	1.346994	-1.097054	-0.538482	-0.210944	1.184389	-1.407397	1.158595	0.468057	0.249182	-1.288007	1.451331	-1.128512	-0.541175	-0.218442	1.185851	-1.454915	1.257528	-0.047101	0.033386	-0.084359	-0.130758	-0.963869	0.069429	0.035598	-0.441724	-0.523250	-0.897509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.493048	0.246341	-1.282814	1.353391	-1.073102	-0.543043	-0.216256	1.193948	-1.390215	1.177915	0.467596	0.249618	-1.288720	1.450309	-1.135473	-0.540072	-0.218083	1.182370	-1.459824	1.251889	-0.050075	0.018460	-0.148021	-0.047972	-0.857127	0.087204	0.024498	-0.361729	-0.341964	-0.794657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.504137	0.238946	-1.265186	1.365323	-1.006708	-0.553178	-0.227542	1.221143	-1.381299	1.248940	0.468522	0.249960	-1.284568	1.450999	-1.148485	-0.536991	-0.217438	1.175796	-1.463905	1.240071	0.087438	-0.009935	0.251867	0.107699	0.026325	0.104863	-0.044190	-0.080040	0.138259	0.022064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.504137	0.238946	-1.265186	1.365323	-1.006708	-0.553178	-0.227542	1.221143	-1.381299	1.248940	0.468522	0.249960	-1.284568	1.450999	-1.148485	-0.536991	-0.217438	1.175796	-1.463905	1.240071	0.087438	-0.009935	0.251867	0.107699	0.026325	0.104863	-0.044190	-0.080040	0.138259	0.022064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
